Q2	2	31	3172
Q2	3	105	4699
Q2	4	208	6290
Q2	5	347	7851
Q2	6	530	9439
Q2	7	652	10990
Q2	8	879	12531
Q2	9	1156	14105
Q2	10	1470	15668
Q2	11	1704	17350
Q2	12	2081	18958
Q2	13	2401	20541
Q2	14	2756	22079
Q2	15	3149	23776
Q2	16	3596	25251
Q2	17	3989	26950
Q2	18	4360	28493
Q2	19	4973	30148
Q2	20	5435	31818
Q2	21	6068	33199
Q2	22	6527	34801
Q2	23	7041	36535
Q2	24	7751	38063
Q2	25	8202	39729
Q2	26	8871	41370
Q2	27	9477	42899
Q2	28	10259	44422
Q2	29	10954	45975
Q2	30	11571	47445
Q2	31	12198	49223
Q2	32	13076	50871
Q2	33	13748	52297
Q2	34	14466	54066
Q2	35	15302	55754
Q2	36	15945	57214
Q2	37	16557	58961
Q2	38	17497	60466
Q2	39	18213	61828
Q2	40	19061	63566
Q2	41	20136	65235
Q2	42	20544	66886
Q2	43	21658	68264
Q2	44	22491	70052
Q2	45	23375	71650
Q2	46	24064	73281
Q2	47	25571	74825
Q2	48	26061	76408
Q2	49	27030	78003
Q2	50	28149	79739
Q2	51	28844	81278
Q2	52	29695	82838
Q2	53	30763	84475
Q2	54	31853	86096
Q2	55	32859	87653
Q2	56	33616	89329
Q2	57	34716	90848
Q2	58	35812	92447
Q2	59	36547	93923
Q2	60	37576	95633
Q2	61	38770	97167
Q2	62	39579	98805
Q2	63	40410	100403
Q2	64	41967	101885
Q2	65	42623	103619
Q2	66	43928	105210
Q2	67	45140	106621
Q2	68	45925	108437
Q2	69	46825	109958
Q2	70	48678	111552
Q2	71	48892	113093
Q2	72	50441	114810
Q2	73	51494	116380
Q2	74	52520	117926
Q2	75	53800	119543
Q2	76	54770	121144
Q2	77	56360	122824
Q2	78	57035	124394
Q2	79	58306	125990
Q3(a)	2	45	3175
Q3(a)	3	103	4699
Q3(a)	4	207	6244
Q3(a)	5	341	7801
Q3(a)	6	493	9285
Q3(a)	7	667	10846
Q3(a)	8	922	12485
Q3(a)	9	1195	14148
Q3(a)	10	1420	15737
Q3(a)	11	1827	17296
Q3(a)	12	2043	18936
Q3(a)	13	2339	20593
Q3(a)	14	2754	22213
Q3(a)	15	3168	23637
Q3(a)	16	3467	25376
Q3(a)	17	3774	26853
Q3(a)	18	4322	28398
Q3(a)	19	4807	30061
Q3(a)	20	5342	31697
Q3(a)	21	5835	33180
Q3(a)	22	6246	34929
Q3(a)	23	7044	36331
Q3(a)	24	7611	38080
Q3(a)	25	7757	39360
Q3(a)	26	8087	41400
Q3(a)	27	9150	42946
Q3(a)	28	9790	44555
Q3(a)	29	10374	46089
Q3(a)	30	11090	47737
Q3(a)	31	11501	49250
Q3(a)	32	12142	50716
Q3(a)	33	12959	52439
Q3(a)	34	13228	53954
Q3(a)	35	14261	55642
Q3(a)	36	14488	57292
Q3(a)	37	15357	58648
Q3(a)	38	16158	60554
Q3(a)	39	17045	62184
Q3(a)	40	18031	63698
Q3(a)	41	18578	65340
Q3(a)	42	19799	66996
Q3(a)	43	20319	68568
Q3(a)	44	21269	70232
Q3(a)	45	22025	71665
Q3(a)	46	22876	73377
Q3(a)	47	24012	74956
Q3(a)	48	24485	76597
Q3(a)	49	25442	78180
Q3(a)	50	26432	79732
Q3(a)	51	27617	81299
Q3(a)	52	28490	83006
Q3(a)	53	29394	84561
Q3(a)	54	30384	86181
Q3(a)	55	31235	87831
Q3(a)	56	32348	89437
Q3(a)	57	33142	91038
Q3(a)	58	33970	92618
Q3(a)	59	35011	94173
Q3(a)	60	36094	95823
Q3(a)	61	37177	97411
Q3(a)	62	37876	98973
Q3(a)	63	39025	100637
Q3(a)	64	40144	102226
Q3(a)	65	40939	103779
Q3(a)	66	42071	105421
Q3(a)	67	42494	105767
Q3(a)	68	44030	108577
Q3(a)	69	45221	110072
Q3(a)	70	45938	111429
Q3(a)	71	46973	112413
Q3(a)	72	48083	114434
Q3(a)	73	48883	115309
Q3(a)	74	49412	116706
Q3(a)	75	50930	118887
Q3(a)	76	51496	119952
Q3(a)	77	52438	121553
Q3(a)	78	53989	123358
Q3(a)	79	54767	124693
Q3(b)	2	33	3169
Q3(b)	3	102	4668
Q3(b)	4	175	6174
Q3(b)	5	326	7820
Q3(b)	6	484	9280
Q3(b)	7	628	10995
Q3(b)	8	853	12561
Q3(b)	9	1188	14147
Q3(b)	10	1340	15775
Q3(b)	11	1735	17243
Q3(b)	12	2018	18933
Q3(b)	13	2327	20593
Q3(b)	14	2839	22199
Q3(b)	15	3228	23701
Q3(b)	16	3593	25272
Q3(b)	17	4089	26926
Q3(b)	18	4617	28530
Q3(b)	19	5060	30135
Q3(b)	20	5732	31668
Q3(b)	21	6056	33207
Q3(b)	22	6637	34751
Q3(b)	23	6974	36517
Q3(b)	24	7436	38103
Q3(b)	25	8413	39756
Q3(b)	26	8336	41351
Q3(b)	27	9543	42882
Q3(b)	28	10060	44524
Q3(b)	29	10327	46165
Q3(b)	30	10695	47662
Q3(b)	31	11771	49188
Q3(b)	32	12173	50981
Q3(b)	33	12930	52328
Q3(b)	34	13867	53968
Q3(b)	35	14047	55601
Q3(b)	36	15117	57306
Q3(b)	37	15908	58868
Q3(b)	38	16291	60554
Q3(b)	39	17526	62167
Q3(b)	40	17927	63670
Q3(b)	41	19151	65127
Q3(b)	42	19481	66909
Q3(b)	43	20521	68508
Q3(b)	44	21048	70053
Q3(b)	45	21750	71707
Q3(b)	46	23375	73448
Q3(b)	47	24035	75006
Q3(b)	48	24777	76514
Q3(b)	49	25696	78192
Q3(b)	50	26619	79796
Q3(b)	51	27645	81390
Q3(b)	52	28474	82968
Q3(b)	53	29244	84592
Q3(b)	54	30197	86225
Q3(b)	55	31010	87776
Q3(b)	56	32347	89406
Q3(b)	57	33187	90990
Q3(b)	58	34293	92593
Q3(b)	59	34829	94150
Q3(b)	60	36234	95758
Q3(b)	61	37303	97210
Q3(b)	62	37957	98984
Q3(b)	63	39463	100606
Q3(b)	64	39804	102229
Q3(b)	65	40916	103787
Q3(b)	66	42084	105421
Q3(b)	67	43124	106906
Q3(b)	68	43694	107649
Q3(b)	69	44781	109464
Q3(b)	70	46125	111768
Q3(b)	71	47295	113287
Q3(b)	72	48327	114198
Q3(b)	73	49196	115548
Q3(b)	74	49288	116727
Q3(b)	75	50632	118503
Q3(b)	76	51412	119461
Q3(b)	77	52334	121884
Q3(b)	78	53630	123484
Q3(b)	79	54939	124846
Q3(c)	2	40	3164
Q3(c)	3	113	4636
Q3(c)	4	200	6277
Q3(c)	5	336	7822
Q3(c)	6	510	9385
Q3(c)	7	667	10995
Q3(c)	8	923	12521
Q3(c)	9	1196	14028
Q3(c)	10	1516	15691
Q3(c)	11	1825	17367
Q3(c)	12	2440	18885
Q3(c)	13	3106	20461
Q3(c)	14	3663	22061
Q3(c)	15	4531	23638
Q3(c)	16	5202	25165
Q3(c)	17	5556	26761
Q3(c)	18	7701	28394
Q3(c)	19	8757	29994
Q3(c)	20	9683	31600
Q3(c)	21	10446	33030
Q3(c)	22	11465	34745
Q3(c)	23	13541	36454
Q3(c)	24	13904	37974
Q3(c)	25	10646	39704
Q3(c)	26	8681	41293
Q3(c)	27	10133	43006
Q3(c)	28	10061	44527
Q3(c)	29	10694	45994
Q3(c)	30	11261	47609
Q3(c)	31	11614	49178
Q3(c)	32	12367	50733
Q3(c)	33	13127	52362
Q3(c)	34	13560	53912
Q3(c)	35	14559	55786
Q3(c)	36	15303	57199
Q3(c)	37	15988	58927
Q3(c)	38	16681	60404
Q3(c)	39	17641	62181
Q3(c)	40	18124	63687
Q3(c)	41	18861	65357
Q3(c)	42	19798	66906
Q3(c)	43	20667	68465
Q3(c)	44	21559	70154
Q3(c)	45	22741	71817
Q3(c)	46	23172	73341
Q3(c)	47	24347	74963
Q3(c)	48	25073	76540
Q3(c)	49	25975	78143
Q3(c)	50	27026	79689
Q3(c)	51	28148	81421
Q3(c)	52	28563	82918
Q3(c)	53	29747	84600
Q3(c)	54	30769	86153
Q3(c)	55	31848	87785
Q3(c)	56	32759	89245
Q3(c)	57	33758	91033
Q3(c)	58	34574	92558
Q3(c)	59	35599	94038
Q3(c)	60	36570	95772
Q3(c)	61	37114	97428
Q3(c)	62	38276	98736
Q3(c)	63	39769	100455
Q3(c)	64	40590	102204
Q3(c)	65	41426	103694
Q3(c)	66	42675	105367
Q3(c)	67	43453	106917
Q3(c)	68	44552	108505
