Q3(b)	3	93	4676
Q3(b)	4	196	6176
Q3(b)	5	285	7159
Q3(b)	6	448	8708
Q3(b)	7	599	10249
Q3(b)	8	847	11717
Q3(b)	9	1020	13555
Q3(b)	10	1347	15136
Q3(b)	11	1634	16822
Q3(b)	12	1914	18710
Q3(b)	13	2251	20287
Q3(b)	14	2663	21916
Q3(b)	15	3300	23421
Q3(b)	16	3443	25094
Q3(b)	17	4087	26523
Q3(b)	18	4543	28186
Q3(b)	19	5059	29846
Q3(b)	20	5665	31242
Q3(b)	21	5876	32831
Q3(b)	22	6271	34475
Q3(b)	23	6926	36166
Q3(b)	24	7457	37545
Q3(b)	25	8111	39393
Q3(b)	26	8656	40976
Q3(b)	27	8813	42723
Q3(b)	28	9379	44251
Q3(b)	29	10421	45702
Q3(b)	30	10493	47511
Q3(b)	31	11282	49081
Q3(b)	32	12085	50802
Q3(b)	33	13148	52280
Q3(b)	34	14262	54097
Q3(b)	35	14974	55612
Q3(b)	36	14851	57350
Q3(b)	37	15963	58890
Q3(b)	38	16429	60537
Q3(b)	39	17293	62083
Q3(b)	40	18360	63645
Q3(b)	41	19072	65297
Q3(b)	42	19803	66913
Q3(b)	43	20634	68477
Q3(b)	44	21606	70081
Q3(b)	45	22245	71727
Q3(b)	46	23342	73212
Q3(b)	47	24058	74882
Q3(b)	48	24859	76497
Q3(b)	49	25755	78111
Q3(b)	50	26829	79727
Q3(b)	51	27452	81210
Q3(b)	52	28524	82866
Q3(b)	53	29462	84429
Q3(b)	54	30236	86039
Q3(b)	55	31105	87639
Q3(b)	56	32305	89238
Q3(b)	57	33247	90934
Q3(b)	58	34009	92486
Q3(b)	59	34812	93432
Q3(b)	60	35964	95741
Q3(b)	61	36599	97018
Q3(b)	62	37627	98890
Q3(b)	63	38594	99962
Q3(b)	64	39667	101638
Q3(b)	65	40070	102950
Q3(b)	66	40918	104513
Q3(b)	67	41356	106001
Q3(b)	68	43058	107705
Q3(b)	69	43195	109119
Q3(b)	70	44421	110764
Q3(b)	71	45342	112372
Q3(b)	72	46334	114062
Q3(b)	73	47385	115707
Q3(b)	74	48190	117264
Q3(b)	75	49411	118912
Q3(b)	76	50389	120508
Q3(b)	77	50869	122054
Q3(b)	78	52156	123658
Q3(b)	79	53249	125401
Q3(c)	2	52	3038
Q3(c)	3	75	4485
Q3(c)	4	145	5627
Q3(c)	5	301	7102
Q3(c)	6	432	8793
Q3(c)	7	621	10319
Q3(c)	8	817	11859
Q3(c)	9	1165	13383
Q3(c)	10	1422	15003
Q3(c)	11	1797	16601
Q3(c)	12	2410	18309
Q3(c)	13	3141	19715
Q3(c)	14	3621	21738
Q3(c)	15	4889	23256
Q3(c)	16	5007	24818
Q3(c)	17	5226	26338
Q3(c)	18	6883	28033
Q3(c)	19	8307	29472
Q3(c)	20	9201	31106
Q3(c)	21	9656	32905
Q3(c)	22	10110	34488
Q3(c)	23	10520	36039
Q3(c)	24	8430	37700
Q3(c)	25	9974	39235
Q3(c)	26	10503	40941
Q3(c)	27	10359	42449
Q3(c)	28	11201	44141
Q3(c)	29	10348	45953
Q3(c)	30	11146	47327
Q3(c)	31	12240	49217
Q3(c)	32	12404	50745
Q3(c)	33	12954	52317
Q3(c)	34	13628	54031
Q3(c)	35	14430	55705
Q3(c)	36	15049	57292
Q3(c)	37	16476	58861
Q3(c)	38	16848	60463
Q3(c)	39	17895	62089
Q3(c)	40	18394	63667
Q3(c)	41	19361	65277
Q3(c)	42	19925	66894
Q3(c)	43	20938	68483
Q3(c)	44	21580	70085
Q3(c)	45	22779	71635
Q3(c)	46	23357	73228
Q3(c)	47	24358	74892
Q3(c)	48	25180	76480
Q3(c)	49	26154	78059
Q3(c)	50	27127	79657
Q3(c)	51	27977	81205
Q3(c)	52	28818	82823
Q3(c)	53	29728	84487
Q3(c)	54	30898	86135
Q3(c)	55	31776	87657
Q3(c)	56	32527	89231
Q3(c)	57	33754	90867
Q3(c)	58	34627	92493
Q3(c)	59	35670	94140
Q3(c)	60	36559	95677
Q3(c)	61	36854	96783
Q3(c)	62	37850	98372
Q3(c)	63	38230	99472
Q3(c)	64	39577	101325
Q3(c)	65	40795	102913
Q3(c)	66	41640	104467
Q3(c)	67	42120	105998
Q3(c)	68	43014	107527
Q3(c)	69	43881	109062
Q3(c)	70	44738	110764
Q3(c)	71	45619	112233
Q3(c)	72	46842	113955
Q3(c)	73	47861	115551
Q3(c)	74	48559	117145
Q3(c)	75	49759	118802
Q3(c)	76	50850	120524
Q3(c)	77	51606	122060
Q3(c)	78	52112	123544
Q3(c)	79	53396	125233
Q3(d)	2	73	3033
Q3(d)	3	37	4420
Q3(d)	4	56	5624
Q3(d)	5	86	7149
Q3(d)	6	99	8618
Q3(d)	7	177	10365
Q3(d)	8	187	12080
Q3(d)	9	312	13550
Q3(d)	10	644	15085
Q3(d)	11	1240	16747
Q3(d)	12	1466	18571
Q3(d)	13	1856	19976
Q3(d)	14	3014	21464
Q3(d)	15	3407	23501
Q3(d)	16	4763	25047
Q3(d)	17	6627	26732
Q3(d)	18	7059	28239
Q3(d)	19	10300	29933
Q3(d)	20	9293	31340
Q3(d)	21	11180	33071
Q3(d)	22	11677	34533
Q3(d)	23	12852	36219
Q3(d)	24	8754	37918
Q3(d)	25	9682	39575
Q3(d)	26	9088	41012
Q3(d)	27	9853	42577
Q3(d)	28	10155	44200
Q3(d)	29	10892	45662
Q3(d)	30	11621	47445
Q3(d)	31	12909	48923
Q3(d)	32	13008	50516
Q3(d)	33	13768	52132
Q3(d)	34	14561	53637
Q3(d)	35	14989	55390
Q3(d)	36	15830	56897
Q3(d)	37	16792	58697
Q3(d)	38	17510	60159
Q3(d)	39	18257	61551
Q3(d)	40	19449	63551
Q3(d)	41	20471	65217
Q3(d)	42	20915	66585
Q3(d)	43	21762	68253
Q3(d)	44	22711	69658
Q3(d)	45	23316	71314
Q3(d)	46	24522	73013
Q3(d)	47	25326	74576
Q3(d)	48	26091	76125
Q3(d)	49	27038	77689
Q3(d)	50	28607	79564
Q3(d)	51	29635	81203
Q3(d)	52	30161	82527
Q3(d)	53	30837	84088
Q3(d)	54	31933	85922
Q3(d)	55	32758	87423
Q3(d)	56	33786	88856
Q3(d)	57	35051	90682
Q3(d)	58	36083	92334
Q3(d)	59	37105	93846
Q3(d)	60	37808	95438
Q3(d)	61	38958	96988
Q3(d)	62	40220	98689
Q3(d)	63	40837	100195
Q3(d)	64	41878	101854
Q3(d)	65	43344	103298
Q3(d)	66	44517	105085
Q3(d)	67	45143	106661
Q3(d)	68	46505	108309
Q3(d)	69	47196	109868
Q3(d)	70	48580	111543
Q3(d)	71	49651	113142
Q3(d)	72	50637	114766
Q3(d)	73	51989	116350
Q3(d)	74	54421	118075
Q3(d)	75	54654	119467
Q3(d)	76	56086	121103
Q3(d)	77	56951	122676
Q3(d)	78	58123	124229
Q3(d)	79	59321	125909
Q4	2	13	3011
Q4	3	25	4336
Q4	4	57	5580
Q4	5	70	6947
Q4	6	131	8671
Q4	7	149	10206
Q4	8	124	11858
Q4	9	201	13528
Q4	10	228	15104
Q4	11	251	16545
Q4	12	262	18473
Q4	13	338	20215
Q4	14	442	21764
Q4	15	464	23301
Q4	16	501	24768
Q4	17	562	26469
Q4	18	596	28094
Q4	19	643	29592
Q4	20	772	31252
Q4	21	790	33007
Q4	22	841	34583
Q4	23	879	35938
Q4	24	1061	37631
Q4	25	1039	39197
Q4	26	1152	40873
Q4	27	1306	42285
Q4	28	1340	44090
Q4	29	1423	45735
Q4	30	1242	47327
Q4	31	1299	49195
Q4	32	1594	50701
Q4	33	1894	52189
Q4	34	1898	53701
Q4	35	1914	55387
Q4	36	1997	56887
Q4	37	2174	58448
Q4	38	2323	60113
Q4	39	2654	61805
Q4	40	2665	63453
Q4	41	2811	65246
Q4	42	2968	66332
Q4	43	3226	68339
Q4	44	3177	69605
Q4	45	3595	71517
Q4	46	3306	73331
Q4	47	3775	74777
Q4	48	4096	76416
Q4	49	4534	77822
Q4	50	4680	79611
Q4	51	4566	81341
Q4	52	5334	82724
Q4	53	5432	84352
Q4	54	5623	85988
Q4	55	5714	87623
Q4	56	6440	89179
Q4	57	6654	90763
Q4	58	7117	92340
Q4	59	7486	93986
Q4	60	7232	95682
Q4	61	7825	97255
Q4	62	8026	98812
Q4	63	9311	100434
Q4	64	9439	102037
Q4	65	9211	103725
Q4	66	9666	105257
Q4	67	10077	106903
Q4	68	10899	108541
Q4	69	10610	110188
Q4	70	11635	111737
Q4	71	17908	111556
Q4	72	16450	113841
Q4	73	13316	116477
Q4	74	13346	118127
Q4	75	13871	119779
Q4	76	15373	121321
Q4	77	15871	122911
Q4	78	16764	124431
Q4	79	24477	125104
Q5	2	13	3062
Q5	3	49	4380
Q5	4	95	5592
Q5	5	207	6948
Q5	6	293	8798
Q5	7	388	9918
Q5	8	501	11755
Q5	9	675	13373
Q5	10	854	15000
Q5	11	1111	16235
Q5	12	1253	17954
Q5	13	1552	19642
Q5	14	1763	21375
Q5	15	1914	23269
Q5	16	2283	25101
Q5	17	2742	26856
Q5	18	2899	28570
Q5	19	3244	30182
Q5	20	3549	31724
Q5	21	3809	32780
Q5	22	3879	34860
Q5	23	4064	36461
Q5	24	4434	38046
Q5	25	4689	39649
Q5	26	5228	41312
Q5	27	5848	43042
Q5	28	6265	44591
Q5	29	6666	46211
Q5	30	7067	47808
Q5	31	7391	49395
Q5	32	7954	50740
Q5	33	8142	52009
Q5	34	8518	53721
Q5	35	9006	55220
Q5	36	9247	56758
Q5	37	9822	58417
Q5	38	10162	60045
Q5	39	10575	61638
Q5	40	10983	63285
Q5	41	11335	64979
Q5	42	11750	66582
Q5	43	12320	68323
Q5	44	12537	69921
Q5	45	13018	71474
Q5	46	13521	73139
Q5	47	13654	74707
Q5	48	14081	76424
Q5	49	14578	77999
Q5	50	14806	79539
Q5	51	15247	81213
Q5	52	15560	82801
Q5	53	15952	84370
Q5	54	16384	86051
Q5	55	16642	87619
Q5	56	17162	89253
Q5	57	17561	90735
Q5	58	17909	92390
Q5	59	18316	94036
Q5	60	18951	95545
Q5	61	19096	97180
Q5	62	19688	98810
Q5	63	20492	100391
Q5	64	20645	102020
Q5	65	20884	103596
Q5	66	21110	105232
Q5	67	21569	106779
Q5	68	22254	108407
Q5	69	22821	110003
Q5	70	23349	111712
Q5	71	23858	113237
Q5	72	23975	114789
Q5	73	24401	116415
Q5	74	24708	117954
Q5	75	25375	119537
Q5	76	25809	121145
Q5	77	26467	122754
Q5	78	26887	124338
Q5	79	28404	126067
