Q3(a)	44	21442	70174
Q3(a)	45	22240	71624
Q3(a)	46	23095	73389
Q3(a)	47	23813	74939
Q3(a)	48	24967	76579
Q3(a)	49	25886	78151
Q3(a)	50	26752	79765
Q3(a)	51	27577	81410
Q3(a)	52	28471	82955
Q3(a)	53	29488	84578
Q3(a)	54	30355	86186
Q3(a)	55	31535	87778
Q3(a)	56	32127	89385
Q3(a)	57	33462	90982
Q3(a)	58	34248	92614
Q3(a)	59	35311	94208
Q3(a)	60	36116	95798
Q3(a)	61	37126	97406
Q3(a)	62	37946	98968
Q3(a)	63	39234	100551
Q3(a)	64	40117	102160
Q3(a)	65	40800	103751
Q3(a)	66	42043	105396
Q3(a)	67	42924	106934
Q3(a)	68	44171	108616
Q3(a)	69	44925	110052
Q3(a)	70	46222	111459
Q3(a)	71	47053	113039
Q3(a)	72	47522	113479
Q3(a)	73	48919	116524
Q3(a)	74	50650	117997
Q3(a)	75	51387	119167
Q3(a)	76	52218	120434
Q3(a)	77	52351	121622
Q3(a)	78	53421	123173
Q3(a)	79	54077	125080
Q3(b)	2	41	3171
Q3(b)	3	99	4653
Q3(b)	4	172	6300
Q3(b)	5	345	7826
Q3(b)	6	460	9342
Q3(b)	7	642	10966
Q3(b)	8	906	12527
Q3(b)	9	1157	14171
Q3(b)	10	1458	15714
Q3(b)	11	1779	17386
Q3(b)	12	2037	18921
Q3(b)	13	2358	20554
Q3(b)	14	2798	22138
Q3(b)	15	3248	23753
Q3(b)	16	3641	25312
Q3(b)	17	4312	26851
Q3(b)	18	4625	28497
Q3(b)	19	5406	30028
Q3(b)	20	5474	31595
Q3(b)	21	6077	33235
Q3(b)	22	6628	34987
Q3(b)	23	6997	36584
Q3(b)	24	7395	37906
Q3(b)	25	7989	39731
Q3(b)	26	8500	41067
Q3(b)	27	9611	42911
Q3(b)	28	9973	44522
Q3(b)	29	10336	46089
Q3(b)	30	10964	47689
Q3(b)	31	11275	49294
Q3(b)	32	12598	50999
Q3(b)	33	12742	52335
Q3(b)	34	13738	54035
Q3(b)	35	13607	55537
Q3(b)	36	15293	57350
Q3(b)	37	15781	58786
Q3(b)	38	16446	60449
Q3(b)	39	17330	62050
Q3(b)	40	17938	63801
Q3(b)	41	18869	65403
Q3(b)	42	19923	66937
Q3(b)	43	20640	68503
Q3(b)	44	21099	70149
Q3(b)	45	22503	71766
Q3(b)	46	23112	73391
Q3(b)	47	24000	75018
Q3(b)	48	24884	76564
Q3(b)	49	25740	78111
Q3(b)	50	26746	79739
Q3(b)	51	27141	81256
Q3(b)	52	28400	82975
Q3(b)	53	29260	84601
Q3(b)	54	30235	86151
Q3(b)	55	31457	87777
Q3(b)	56	32062	89354
Q3(b)	57	33130	90974
Q3(b)	58	34289	92580
Q3(b)	59	35211	94251
Q3(b)	60	36252	95769
Q3(b)	61	37185	97408
Q3(b)	62	38105	98985
Q3(b)	63	39181	100581
Q3(b)	64	40168	102097
Q3(b)	65	41175	103686
Q3(b)	66	42196	105367
Q3(b)	67	43148	106924
Q3(b)	68	44202	108311
Q3(b)	69	44995	110176
Q3(b)	70	46115	111085
Q3(b)	71	46373	111943
Q3(b)	72	48229	114325
Q3(b)	73	49498	116221
Q3(b)	74	49684	116605
Q3(b)	75	50037	118406
Q3(b)	76	51140	120211
Q3(b)	77	52550	121558
Q3(b)	78	54457	123818
Q3(b)	79	54614	124840
Q3(c)	2	33	3179
Q3(c)	3	94	4685
Q3(c)	4	201	6281
Q3(c)	5	333	7842
Q3(c)	6	476	9399
Q3(c)	7	685	10902
Q3(c)	8	905	12443
Q3(c)	9	1169	13963
Q3(c)	10	1529	15630
Q3(c)	11	1847	17153
Q3(c)	12	2591	18710
Q3(c)	13	3307	20424
Q3(c)	14	3588	22119
Q3(c)	15	4945	23683
Q3(c)	16	5141	25366
Q3(c)	17	6075	26925
Q3(c)	18	7139	28349
Q3(c)	19	8439	30226
Q3(c)	20	9735	31703
Q3(c)	21	10167	33373
Q3(c)	22	11924	34501
Q3(c)	23	12853	36301
Q3(c)	24	14151	38045
Q3(c)	25	10310	39724
Q3(c)	26	9139	41195
Q3(c)	27	9867	42833
Q3(c)	28	10261	44271
Q3(c)	29	11293	46033
Q3(c)	30	11295	47670
Q3(c)	31	11424	49127
Q3(c)	32	12499	50718
Q3(c)	33	13233	52465
Q3(c)	34	13502	54180
Q3(c)	35	14078	55568
Q3(c)	36	14735	57186
Q3(c)	37	16274	58922
Q3(c)	38	16691	60340
Q3(c)	39	17652	62074
Q3(c)	40	18075	63669
Q3(c)	41	18868	65281
Q3(c)	42	19900	66913
Q3(c)	43	20854	68597
Q3(c)	44	21566	70145
Q3(c)	45	22636	71721
Q3(c)	46	23420	73347
Q3(c)	47	24329	74961
Q3(c)	48	25453	76474
Q3(c)	49	25972	78195
Q3(c)	50	27204	79762
Q3(c)	51	27887	81413
Q3(c)	52	28861	82984
Q3(c)	53	29651	84560
Q3(c)	54	31039	86223
Q3(c)	55	31705	87837
Q3(c)	56	32448	89375
Q3(c)	57	33704	90997
Q3(c)	58	34603	92551
Q3(c)	59	35677	94177
Q3(c)	60	36444	95781
Q3(c)	61	37255	97406
Q3(c)	62	38692	99001
Q3(c)	63	39934	100612
Q3(c)	64	40382	102019
Q3(c)	65	41262	103548
Q3(c)	66	42688	105405
Q3(c)	67	43862	106963
Q3(c)	68	44742	108619
Q3(c)	69	45520	109876
Q3(c)	70	46639	111495
Q3(c)	71	48053	113308
Q3(c)	72	49075	114954
Q3(c)	73	50060	116527
Q3(c)	74	50484	117272
Q3(c)	75	50793	118524
Q3(c)	76	51434	119930
Q3(c)	77	52662	121601
Q3(c)	78	53333	123414
Q3(c)	79	55175	124765
Q3(d)	2	54	3177
Q3(d)	3	16	4702
Q3(d)	4	40	6285
Q3(d)	5	52	7840
Q3(d)	6	92	9278
Q3(d)	7	119	10808
Q3(d)	8	185	12326
Q3(d)	9	318	13998
Q3(d)	10	573	15665
Q3(d)	11	1368	17137
Q3(d)	12	1238	18805
Q3(d)	13	2242	20499
Q3(d)	14	2675	21958
Q3(d)	15	3606	23511
Q3(d)	16	4223	25127
Q3(d)	17	6248	26745
Q3(d)	18	7770	28609
Q3(d)	19	8431	30085
Q3(d)	20	9608	31563
Q3(d)	21	11881	33340
Q3(d)	22	9305	34903
Q3(d)	23	8092	36402
Q3(d)	24	9375	38053
Q3(d)	25	8944	39774
Q3(d)	26	9239	41356
Q3(d)	27	9914	42909
Q3(d)	28	10575	44592
Q3(d)	29	11097	46012
Q3(d)	30	11597	47772
Q3(d)	31	12666	49395
Q3(d)	32	13138	50947
Q3(d)	33	13850	52538
Q3(d)	34	14766	54070
Q3(d)	35	15128	55787
Q3(d)	36	16246	57256
Q3(d)	37	16928	58851
Q3(d)	38	17830	60504
Q3(d)	39	18637	62204
Q3(d)	40	19416	63677
Q3(d)	41	20075	65241
Q3(d)	42	21058	66924
Q3(d)	43	21690	68538
Q3(d)	44	22832	70165
Q3(d)	45	23609	71716
Q3(d)	46	24489	73251
Q3(d)	47	25409	74870
Q3(d)	48	26493	76522
Q3(d)	49	27288	78119
Q3(d)	50	28203	79642
Q3(d)	51	29526	81325
Q3(d)	52	29971	82910
Q3(d)	53	30586	84502
Q3(d)	54	31818	86073
Q3(d)	55	33084	87544
Q3(d)	56	34016	89209
Q3(d)	57	34757	90914
Q3(d)	58	35808	92398
Q3(d)	59	36456	94075
Q3(d)	60	37839	95609
Q3(d)	61	38922	97332
Q3(d)	62	40092	98845
Q3(d)	63	41140	100477
Q3(d)	64	41769	102045
Q3(d)	65	43331	103621
Q3(d)	66	43751	105281
Q3(d)	67	45329	106880
Q3(d)	68	46390	108480
Q3(d)	69	47514	110102
Q3(d)	70	48349	111626
Q3(d)	71	49821	113248
Q3(d)	72	50555	114753
Q3(d)	73	51581	116359
Q3(d)	74	52885	118015
Q3(d)	75	54005	119637
Q3(d)	76	55152	121250
Q3(d)	77	56275	122820
Q3(d)	78	57475	124512
Q3(d)	79	58764	126006
Q4	2	4	3180
Q4	3	19	4671
Q4	4	36	6233
Q4	5	51	7835
Q4	6	88	9400
Q4	7	97	10994
Q4	8	138	12442
Q4	9	153	14114
Q4	10	140	15524
Q4	11	187	17366
Q4	12	254	18763
Q4	13	310	20436
Q4	14	314	21999
Q4	15	365	23674
Q4	16	409	25348
Q4	17	426	26876
Q4	18	486	28454
Q4	19	561	29960
Q4	20	639	31703
Q4	21	669	33362
Q4	22	739	34813
Q4	23	903	36613
Q4	24	914	38116
Q4	25	1002	39631
Q4	26	1116	41352
Q4	27	1219	42870
Q4	28	1212	44657
Q4	29	1300	46269
Q4	30	1340	47782
Q4	31	1520	49383
Q4	32	1569	51118
Q4	33	1741	52573
Q4	34	1922	54184
Q4	35	1930	55752
Q4	36	2162	57464
Q4	37	2129	58944
Q4	38	2432	60604
Q4	39	2356	62109
Q4	40	2453	63888
Q4	41	2943	65290
Q4	42	3142	66981
Q4	43	3215	68639
Q4	44	3396	70247
Q4	45	3649	71730
Q4	46	4070	73461
Q4	47	4212	74996
Q4	48	4308	76572
Q4	49	4150	78305
Q4	50	4606	79784
Q4	51	5375	81507
Q4	52	5091	83074
Q4	53	5933	84550
Q4	54	5927	86260
Q4	55	5685	87727
Q4	56	6382	89440
Q4	57	6760	91081
Q4	58	7452	92634
Q4	59	7556	94262
Q4	60	8004	95819
Q4	61	8927	97382
Q4	62	8754	99005
Q4	63	8941	100684
Q4	64	9605	102202
Q4	65	9999	103863
Q4	66	10154	105437
Q4	67	10654	107100
Q4	68	11579	108505
Q4	69	11970	110135
Q4	70	12354	111893
Q4	71	12478	113402
Q4	72	13883	115058
Q4	73	14076	116679
Q4	74	14544	118289
Q4	75	15413	119838
Q4	76	16495	121478
Q4	77	16802	123043
Q4	78	18286	124614
Q4	79	18137	126197
Q5	2	23	3139
Q5	3	49	4678
Q5	4	116	6273
Q5	5	194	7681
Q5	6	287	9311
Q5	7	403	10756
Q5	8	575	12279
Q5	9	715	13777
Q5	10	925	15344
Q5	11	1060	16916
Q5	12	1272	18937
Q5	13	1627	20614
Q5	14	1657	22158
Q5	15	1998	23304
Q5	16	2244	25231
Q5	17	2626	26709
Q5	18	2950	28387
Q5	19	3108	30050
Q5	20	3478	31829
Q5	21	3911	33463
Q5	22	4215	35007
Q5	23	4627	36584
Q5	24	4990	38246
Q5	25	5264	39798
Q5	26	5699	41437
Q5	27	5960	42928
Q5	28	6473	44565
Q5	29	6993	46164
Q5	30	7451	47689
Q5	31	8015	49380
Q5	32	8522	50986
Q5	33	8983	52617
Q5	34	9331	53762
Q5	35	9489	55253
Q5	36	10133	56430
Q5	37	10580	58226
Q5	38	10864	59902
Q5	39	11124	61588
Q5	40	11377	63249
Q5	41	11718	64748
Q5	42	12164	66414
Q5	43	12923	67986
Q5	44	13048	69617
Q5	45	13649	71167
Q5	46	14257	72881
Q5	47	14693	74507
Q5	48	15124	76118
Q5	49	15583	77556
Q5	50	16210	79213
Q5	51	16554	80883
Q5	52	17451	82393
Q5	53	17898	84152
Q5	54	18514	85666
Q5	55	18961	87218
Q5	56	19350	88750
Q5	57	19931	90463
Q5	58	20491	91992
Q5	59	21312	93621
Q5	60	21726	95181
Q5	61	22417	96815
Q5	62	22775	98415
Q5	63	23870	100125
Q5	64	24495	101634
Q5	65	24657	103281
Q5	66	25524	104881
Q5	67	26035	106572
Q5	68	26847	108122
Q5	69	27539	109557
Q5	70	28450	111323
Q5	71	28581	112994
Q5	72	29548	114557
Q5	73	30016	116164
Q5	74	30849	117760
Q5	75	31382	119409
Q5	76	30757	121037
Q5	77	32025	122616
Q5	78	32682	124259
Q5	79	33127	125852
